"","D_KL","Pval","Qval"
"Tsc1",0.390458584227426,0.843735384077261,0.923834342992614
"CG5270",0.390458584227426,0.843735384077261,0.923834342992614
"DPCoAC",0.390458584227426,0.843735384077261,0.923834342992614
"CG42564",0.390458584227426,0.843735384077261,0.923834342992614
"CG4854",0.390458584227426,0.843735384077261,0.923834342992614
"Alg12",0.390458584227426,0.843735384077261,0.923834342992614
"CG6136",0.390458584227426,0.843735384077261,0.923834342992614
"CG34376",0.390458584227426,0.843735384077261,0.923834342992614
"H{}1737",0.390458584227426,0.843735384077261,0.923834342992614
"CG14667",0.390458584227426,0.843735384077261,0.923834342992614
"Non3",0.390458584227426,0.843735384077261,0.923834342992614
"H{}1735",0.390458584227426,0.843735384077261,0.923834342992614
"CG11722",0.390458584227426,0.843735384077261,0.923834342992614
"asRNA:CR45028",0.390458584227426,0.843735384077261,0.923834342992614
"Loxl1",0.390458584227426,0.843735384077261,0.923834342992614
"Usp8",0.390458584227426,0.843735384077261,0.923834342992614
"CG11504",0.390458584227426,0.843735384077261,0.923834342992614
"beat-IIa",0.390458584227426,0.843735384077261,0.923834342992614
"lncRNA:CR44023",0.390458584227426,0.843735384077261,0.923834342992614
"INE-1{}5347",0.390458584227426,0.843735384077261,0.923834342992614
"fuss",0.390458584227426,0.843735384077261,0.923834342992614
"INE-1{}5483",0.390458584227426,0.843735384077261,0.923834342992614
"CG34417",0.390458584227426,0.843735384077261,0.923834342992614
"out",0.390458584227426,0.843735384077261,0.923834342992614
"mip130",0.390458584227426,0.843735384077261,0.923834342992614
"Syt12",0.390458584227426,0.843735384077261,0.923834342992614
"CG42541",0.390458584227426,0.843735384077261,0.923834342992614
"CG6428",0.390458584227426,0.843735384077261,0.923834342992614
"CG32808",0.390458584227426,0.843735384077261,0.923834342992614
"rngo",0.390458584227426,0.843735384077261,0.923834342992614
"CG6867",0.390458584227426,0.843735384077261,0.923834342992614
"412{}5",0.390458584227426,0.843735384077261,0.923834342992614
"Ahcy",0.390458584227426,0.843735384077261,0.923834342992614
"CG8173",0.390458584227426,0.843735384077261,0.923834342992614
"Tcs4",0.390458584227426,0.843735384077261,0.923834342992614
"CG3632",0.390458584227426,0.843735384077261,0.923834342992614
"CG15027",0.390458584227426,0.843735384077261,0.923834342992614
"Ant2",0.390458584227426,0.843735384077261,0.923834342992614
"CG14431",0.390458584227426,0.843735384077261,0.923834342992614
"3S18{}35",0.390458584227426,0.843735384077261,0.923834342992614
"CG7322",0.390458584227426,0.843735384077261,0.923834342992614
"CG2147",0.390458584227426,0.843735384077261,0.923834342992614
"Sec22",0.390458584227426,0.843735384077261,0.923834342992614
"HP1b",0.390458584227426,0.843735384077261,0.923834342992614
"CG14777",0.390458584227426,0.843735384077261,0.923834342992614
"Sik2",0.390458584227426,0.843735384077261,0.923834342992614
"CG15717",0.390458584227426,0.843735384077261,0.923834342992614
"CG1764",0.390458584227426,0.843735384077261,0.923834342992614
"CG32638",0.390458584227426,0.843735384077261,0.923834342992614
"CG2662",0.390458584227426,0.843735384077261,0.923834342992614
"5.8SrRNA-Psi:CR45857",0.390458584227426,0.843735384077261,0.923834342992614
"Tc1{}4352",0.390458584227426,0.843735384077261,0.923834342992614
"PIP82",0.390458584227426,0.843735384077261,0.923834342992614
"CrebB",0.390458584227426,0.843735384077261,0.923834342992614
"copia{}122",0.390458584227426,0.843735384077261,0.923834342992614
"roo{}143",0.390458584227426,0.843735384077261,0.923834342992614
"crm",0.390458584227426,0.843735384077261,0.923834342992614
"TBC1D23",0.390458584227426,0.843735384077261,0.923834342992614
"CG34126",0.390458584227426,0.843735384077261,0.923834342992614
"CG31797",0.390458584227426,0.843735384077261,0.923834342992614
"IKKepsilon",0.390458584227426,0.843735384077261,0.923834342992614
"CG15387",0.390458584227426,0.843735384077261,0.923834342992614
"1360{}503",0.390458584227426,0.843735384077261,0.923834342992614
"Rat1",0.390458584227426,0.843735384077261,0.923834342992614
"Nup107",0.390458584227426,0.843735384077261,0.923834342992614
"mRpL4",0.390458584227426,0.843735384077261,0.923834342992614
"beat-Ib",0.390458584227426,0.843735384077261,0.923834342992614
"CG31897",0.390458584227426,0.843735384077261,0.923834342992614
"Rt1b{}1650",0.390458584227426,0.843735384077261,0.923834342992614
"lncRNA:CR43803",0.390458584227426,0.843735384077261,0.923834342992614
"CG9662",0.390458584227426,0.843735384077261,0.923834342992614
"Gas41",0.390458584227426,0.843735384077261,0.923834342992614
"X{}411",0.390458584227426,0.843735384077261,0.923834342992614
"CG31751",0.390458584227426,0.843735384077261,0.923834342992614
"Tig",0.390458584227426,0.843735384077261,0.923834342992614
"roo{}281",0.390458584227426,0.843735384077261,0.923834342992614
"dcma",0.390458584227426,0.843735384077261,0.923834342992614
"Trim9",0.390458584227426,0.843735384077261,0.923834342992614
"lncRNA:CR44738",0.390458584227426,0.843735384077261,0.923834342992614
"nolo",0.390458584227426,0.843735384077261,0.923834342992614
"Dref",0.390458584227426,0.843735384077261,0.923834342992614
"1360{}1590",0.390458584227426,0.843735384077261,0.923834342992614
"Ube4A",0.390458584227426,0.843735384077261,0.923834342992614
"Nf-YB",0.390458584227426,0.843735384077261,0.923834342992614
"lncRNA:CR44909",0.390458584227426,0.843735384077261,0.923834342992614
"FIG4",0.390458584227426,0.843735384077261,0.923834342992614
"CycK",0.390458584227426,0.843735384077261,0.923834342992614
"Vm32E",0.390458584227426,0.843735384077261,0.923834342992614
"Ret",0.390458584227426,0.843735384077261,0.923834342992614
"jockey{}370",0.390458584227426,0.843735384077261,0.923834342992614
"Cr1a{}1591",0.390458584227426,0.843735384077261,0.923834342992614
"CG6766",0.390458584227426,0.843735384077261,0.923834342992614
"lncRNA:CR44986",0.390458584227426,0.843735384077261,0.923834342992614
"CG10431",0.390458584227426,0.843735384077261,0.923834342992614
"CG40439",0.390458584227426,0.843735384077261,0.923834342992614
"CG31690",0.390458584227426,0.843735384077261,0.923834342992614
"Dbp21E2",0.390458584227426,0.843735384077261,0.923834342992614
"beat-IIIa",0.390458584227426,0.843735384077261,0.923834342992614
"Atac1",0.390458584227426,0.843735384077261,0.923834342992614
"Mcm10",0.390458584227426,0.843735384077261,0.923834342992614
"INE-1{}6140",0.390458584227426,0.843735384077261,0.923834342992614
"CG31705",0.390458584227426,0.843735384077261,0.923834342992614
"lt",0.390458584227426,0.843735384077261,0.923834342992614
"Ada1-2",0.390458584227426,0.843735384077261,0.923834342992614
"bib",0.390458584227426,0.843735384077261,0.923834342992614
"Prosalpha7",0.390458584227426,0.843735384077261,0.923834342992614
"roo{}785",0.390458584227426,0.843735384077261,0.923834342992614
"l(2)k01209",0.390458584227426,0.843735384077261,0.923834342992614
"eEFSec",0.390458584227426,0.843735384077261,0.923834342992614
"CG30010",0.390458584227426,0.843735384077261,0.923834342992614
"Pgm2a",0.390458584227426,0.843735384077261,0.923834342992614
"Socs44A",0.390458584227426,0.843735384077261,0.923834342992614
"CG43101",0.390458584227426,0.843735384077261,0.923834342992614
"Spt5",0.390458584227426,0.843735384077261,0.923834342992614
"roo{}RR48362",0.390458584227426,0.843735384077261,0.923834342992614
"Letm1",0.390458584227426,0.843735384077261,0.923834342992614
"CG12128",0.390458584227426,0.843735384077261,0.923834342992614
"CG8617",0.390458584227426,0.843735384077261,0.923834342992614
"CG43244",0.390458584227426,0.843735384077261,0.923834342992614
"CG13339",0.390458584227426,0.843735384077261,0.923834342992614
"CG8204",0.390458584227426,0.843735384077261,0.923834342992614
"hpo",0.390458584227426,0.843735384077261,0.923834342992614
"Atg7",0.390458584227426,0.843735384077261,0.923834342992614
"grau",0.390458584227426,0.843735384077261,0.923834342992614
"CG42524",0.390458584227426,0.843735384077261,0.923834342992614
"bisc",0.390458584227426,0.843735384077261,0.923834342992614
"Alg3",0.390458584227426,0.843735384077261,0.923834342992614
"snoRNA:Me28S-G2703b",0.390458584227426,0.843735384077261,0.923834342992614
"mIF3",0.390458584227426,0.843735384077261,0.923834342992614
"TBCB",0.390458584227426,0.843735384077261,0.923834342992614
"Uhg1",0.390458584227426,0.843735384077261,0.923834342992614
"Gmer",0.390458584227426,0.843735384077261,0.923834342992614
"roo{}806",0.390458584227426,0.843735384077261,0.923834342992614
"Tapdelta",0.390458584227426,0.843735384077261,0.923834342992614
"Sema1b",0.390458584227426,0.843735384077261,0.923834342992614
"CG8314",0.390458584227426,0.843735384077261,0.923834342992614
"I{}777",0.390458584227426,0.843735384077261,0.923834342992614
"prel",0.390458584227426,0.843735384077261,0.923834342992614
"INE-1{}3146",0.390458584227426,0.843735384077261,0.923834342992614
"roo{}883",0.390458584227426,0.843735384077261,0.923834342992614
"Naa35",0.390458584227426,0.843735384077261,0.923834342992614
"F{}763",0.390458584227426,0.843735384077261,0.923834342992614
"Dm88{}2202",0.390458584227426,0.843735384077261,0.923834342992614
"CG42700",0.390458584227426,0.843735384077261,0.923834342992614
"CG18335",0.390458584227426,0.843735384077261,0.923834342992614
"CG18467",0.390458584227426,0.843735384077261,0.923834342992614
"CG15099",0.390458584227426,0.843735384077261,0.923834342992614
"CG43191",0.390458584227426,0.843735384077261,0.923834342992614
"shg",0.390458584227426,0.843735384077261,0.923834342992614
"HB{}761",0.390458584227426,0.843735384077261,0.923834342992614
"3S18{}853",0.390458584227426,0.843735384077261,0.923834342992614
"CG1827",0.390458584227426,0.843735384077261,0.923834342992614
"FAM21",0.390458584227426,0.843735384077261,0.923834342992614
"pogo{}844",0.390458584227426,0.843735384077261,0.923834342992614
"Psc",0.390458584227426,0.843735384077261,0.923834342992614
"CG18368",0.390458584227426,0.843735384077261,0.923834342992614
"Nup44A",0.390458584227426,0.843735384077261,0.923834342992614
"jing",0.390458584227426,0.843735384077261,0.923834342992614
"mariner2{}767",0.390458584227426,0.843735384077261,0.923834342992614
"beta4GalNAcTA",0.390458584227426,0.843735384077261,0.923834342992614
"CR45470",0.390458584227426,0.843735384077261,0.923834342992614
"spin",0.390458584227426,0.843735384077261,0.923834342992614
"LRP1",0.390458584227426,0.843735384077261,0.923834342992614
"jockey{}869",0.390458584227426,0.843735384077261,0.923834342992614
"Coq9",0.390458584227426,0.843735384077261,0.923834342992614
"1360{}6346",0.390458584227426,0.843735384077261,0.923834342992614
"CG7637",0.390458584227426,0.843735384077261,0.923834342992614
"1360{}2733",0.390458584227426,0.843735384077261,0.923834342992614
"Doc2{}5179",0.390458584227426,0.843735384077261,0.923834342992614
"eIF2Bdelta",0.390458584227426,0.843735384077261,0.923834342992614
"Dbp45A",0.390458584227426,0.843735384077261,0.923834342992614
"CG32196",0.390458584227426,0.843735384077261,0.923834342992614
"CG14966",0.390458584227426,0.843735384077261,0.923834342992614
"syd",0.390458584227426,0.843735384077261,0.923834342992614
"CG7376",0.390458584227426,0.843735384077261,0.923834342992614
"1360{}6363",0.390458584227426,0.843735384077261,0.923834342992614
"ecd",0.390458584227426,0.843735384077261,0.923834342992614
"Mkp",0.390458584227426,0.843735384077261,0.923834342992614
"Lamtor1",0.390458584227426,0.843735384077261,0.923834342992614
"Vti1a",0.390458584227426,0.843735384077261,0.923834342992614
"F{}RR48317",0.390458584227426,0.843735384077261,0.923834342992614
"nudC",0.390458584227426,0.843735384077261,0.923834342992614
"asRNA:CR43868",0.390458584227426,0.843735384077261,0.923834342992614
"asRNA:CR45167",0.390458584227426,0.843735384077261,0.923834342992614
"Cr1a{}5167",0.390458584227426,0.843735384077261,0.923834342992614
"CG5969",0.390458584227426,0.843735384077261,0.923834342992614
"CG13314",0.390458584227426,0.843735384077261,0.923834342992614
"CG42514",0.390458584227426,0.843735384077261,0.923834342992614
"FRG1",0.390458584227426,0.843735384077261,0.923834342992614
"CG18135",0.390458584227426,0.843735384077261,0.923834342992614
"3S18{}RR48390",0.390458584227426,0.843735384077261,0.923834342992614
"emei",0.390458584227426,0.843735384077261,0.923834342992614
"RhoGAP68F",0.390458584227426,0.843735384077261,0.923834342992614
"t-Grip128",0.390458584227426,0.843735384077261,0.923834342992614
"CG13894",0.390458584227426,0.843735384077261,0.923834342992614
"CG42588",0.390458584227426,0.843735384077261,0.923834342992614
"INE-1{}4547",0.390458584227426,0.843735384077261,0.923834342992614
"INE-1{}1891",0.390458584227426,0.843735384077261,0.923834342992614
"INPP5E",0.390458584227426,0.843735384077261,0.923834342992614
"Srp68",0.390458584227426,0.843735384077261,0.923834342992614
"CG3386",0.390458584227426,0.843735384077261,0.923834342992614
"F{}RR48397",0.390458584227426,0.843735384077261,0.923834342992614
"Sugb",0.390458584227426,0.843735384077261,0.923834342992614
"btl",0.390458584227426,0.843735384077261,0.923834342992614
"1360{}1718",0.390458584227426,0.843735384077261,0.923834342992614
"CG32243",0.390458584227426,0.843735384077261,0.923834342992614
"Cr1a{}1123",0.390458584227426,0.843735384077261,0.923834342992614
"bc10",0.390458584227426,0.843735384077261,0.923834342992614
"CG7668",0.390458584227426,0.843735384077261,0.923834342992614
"Pss",0.390458584227426,0.843735384077261,0.923834342992614
"mdg3{}1060",0.390458584227426,0.843735384077261,0.923834342992614
"mus302",0.390458584227426,0.843735384077261,0.923834342992614
"Ac76E",0.390458584227426,0.843735384077261,0.923834342992614
"Taf6",0.390458584227426,0.843735384077261,0.923834342992614
"Iml1",0.390458584227426,0.843735384077261,0.923834342992614
"PVRAP",0.390458584227426,0.843735384077261,0.923834342992614
"asRNA:CR43944",0.390458584227426,0.843735384077261,0.923834342992614
"Bulli",0.390458584227426,0.843735384077261,0.923834342992614
"Cpsf5",0.390458584227426,0.843735384077261,0.923834342992614
"nes",0.390458584227426,0.843735384077261,0.923834342992614
"CG10565",0.390458584227426,0.843735384077261,0.923834342992614
"msl-3",0.390458584227426,0.843735384077261,0.923834342992614
"Rcc1",0.390458584227426,0.843735384077261,0.923834342992614
"INE-1{}4071",0.390458584227426,0.843735384077261,0.923834342992614
"roo{}995",0.390458584227426,0.843735384077261,0.923834342992614
"CG6845",0.390458584227426,0.843735384077261,0.923834342992614
"byn",0.390458584227426,0.843735384077261,0.923834342992614
"CG13896",0.390458584227426,0.843735384077261,0.923834342992614
"Grasp65",0.390458584227426,0.843735384077261,0.923834342992614
"H{}3861",0.390458584227426,0.843735384077261,0.923834342992614
"CG33158",0.390458584227426,0.843735384077261,0.923834342992614
"jockey2{}5186",0.390458584227426,0.843735384077261,0.923834342992614
"CG7460",0.390458584227426,0.843735384077261,0.923834342992614
"Jafrac2",0.390458584227426,0.843735384077261,0.923834342992614
"Arp3",0.390458584227426,0.843735384077261,0.923834342992614
"CG8620",0.390458584227426,0.843735384077261,0.923834342992614
"gdl",0.390458584227426,0.843735384077261,0.923834342992614
"Pif2",0.390458584227426,0.843735384077261,0.923834342992614
"Vps2",0.390458584227426,0.843735384077261,0.923834342992614
"roo{}1359",0.390458584227426,0.843735384077261,0.923834342992614
"beat-VI",0.390458584227426,0.843735384077261,0.923834342992614
"Cenp-C",0.390458584227426,0.843735384077261,0.923834342992614
"Mettl3",0.390458584227426,0.843735384077261,0.923834342992614
"RPA1",0.390458584227426,0.843735384077261,0.923834342992614
"lncRNA:CR45991",0.390458584227426,0.843735384077261,0.923834342992614
"CG2931",0.390458584227426,0.843735384077261,0.923834342992614
"CG13625",0.390458584227426,0.843735384077261,0.923834342992614
"CG31019",0.390458584227426,0.843735384077261,0.923834342992614
"CG5521",0.390458584227426,0.843735384077261,0.923834342992614
"LSm3",0.390458584227426,0.843735384077261,0.923834342992614
"Etfb",0.390458584227426,0.843735384077261,0.923834342992614
"myd",0.390458584227426,0.843735384077261,0.923834342992614
"CG14655",0.390458584227426,0.843735384077261,0.923834342992614
"CG9795",0.390458584227426,0.843735384077261,0.923834342992614
"HB{}1219",0.390458584227426,0.843735384077261,0.923834342992614
"CG42232",0.390458584227426,0.843735384077261,0.923834342992614
"CG11983",0.390458584227426,0.843735384077261,0.923834342992614
"Gyc88E",0.390458584227426,0.843735384077261,0.923834342992614
"Polr2L",0.390458584227426,0.843735384077261,0.923834342992614
"INE-1{}3847",0.390458584227426,0.843735384077261,0.923834342992614
"Rad60",0.390458584227426,0.843735384077261,0.923834342992614
"I{}Sirt6-iso-1b",0.390458584227426,0.843735384077261,0.923834342992614
"CG5377",0.390458584227426,0.843735384077261,0.923834342992614
"Patr-1",0.390458584227426,0.843735384077261,0.923834342992614
"CG4596",0.390458584227426,0.843735384077261,0.923834342992614
"MFS9",0.390458584227426,0.843735384077261,0.923834342992614
"CG42394",0.390458584227426,0.843735384077261,0.923834342992614
"Rift",0.390458584227426,0.843735384077261,0.923834342992614
"F{}1209",0.390458584227426,0.843735384077261,0.923834342992614
"Sec15",0.390458584227426,0.843735384077261,0.923834342992614
"CG6959",0.390458584227426,0.843735384077261,0.923834342992614
"tara",0.390458584227426,0.843735384077261,0.923834342992614
"INE-1{}3664",0.390458584227426,0.843735384077261,0.923834342992614
"CG10214",0.390458584227426,0.843735384077261,0.923834342992614
"CG2926",0.390458584227426,0.843735384077261,0.923834342992614
"Idi",0.390458584227426,0.843735384077261,0.923834342992614
"mtTFB2",0.390458584227426,0.843735384077261,0.923834342992614
"HB{}1242",0.390458584227426,0.843735384077261,0.923834342992614
"CG31446",0.390458584227426,0.843735384077261,0.923834342992614
"CG1105",0.390458584227426,0.843735384077261,0.923834342992614
"jockey{}1238",0.390458584227426,0.843735384077261,0.923834342992614
"CG31549",0.390458584227426,0.843735384077261,0.923834342992614
"CG1750",0.390458584227426,0.843735384077261,0.923834342992614
"CG7483",0.390458584227426,0.843735384077261,0.923834342992614
"CG14711",0.390458584227426,0.843735384077261,0.923834342992614
"micropia{}RR48372",0.390458584227426,0.843735384077261,0.923834342992614
"HB{}1194",0.390458584227426,0.843735384077261,0.923834342992614
"btsz",0.390458584227426,0.843735384077261,0.923834342992614
"bcd",0.390458584227426,0.843735384077261,0.923834342992614
"Son",0.390458584227426,0.843735384077261,0.923834342992614
"asRNA:CR45041",0.390458584227426,0.843735384077261,0.923834342992614
"Art1",0.390458584227426,0.843735384077261,0.923834342992614
"pasha",0.390458584227426,0.843735384077261,0.923834342992614
"Kaz",0.390458584227426,0.843735384077261,0.923834342992614
"Cyp9f3",0.390458584227426,0.843735384077261,0.923834342992614
"Spase12",0.390458584227426,0.843735384077261,0.923834342992614
"CG8461",0.390458584227426,0.843735384077261,0.923834342992614
"lncRNA:CR45915",0.390458584227426,0.843735384077261,0.923834342992614
"PGS1",0.390458584227426,0.843735384077261,0.923834342992614
"Kif3C",0.390458584227426,0.843735384077261,0.923834342992614
"Tc1{}1550",0.390458584227426,0.843735384077261,0.923834342992614
"1360{}Eph[1520]",0.390458584227426,0.843735384077261,0.923834342992614
"Slip1",0.390458584227426,0.843735384077261,0.923834342992614
"INE-1{}3995",0.390458584227426,0.843735384077261,0.923834342992614
"INE-1{}3406",0.390458584227426,0.843735384077261,0.923834342992614
"HeT-Tag{}1568",0.390458584227426,0.843735384077261,0.923834342992614
"1360{}2815",0.390458584227426,0.843735384077261,0.923834342992614
"TART-B{}1567",0.390458584227426,0.843735384077261,0.923834342992614
"HeT-A{}1685",0.390458584227426,0.843735384077261,0.923834342992614
"INE-1{}3958",0.390458584227426,0.843735384077261,0.923834342992614
"SdicC",0.390458584227426,0.843735384077261,0.923834342992614
"CG3740",0.390458584227426,0.843735384077261,0.923834342992614
"Burdock{}107",0.390458584227426,0.843735384077261,0.923834342992614
"INE-1{}2457",0.390458584227426,0.843735384077261,0.923834342992614
"Arpc3B",0.390458584227426,0.843735384077261,0.923834342992614
"CG4239",0.390458584227426,0.843735384077261,0.923834342992614
"sl",0.390458584227426,0.843735384077261,0.923834342992614
"htk",0.390458584227426,0.843735384077261,0.923834342992614
"dmrt11E",0.390458584227426,0.843735384077261,0.923834342992614
"lncRNA:CR43199",0.390458584227426,0.843735384077261,0.923834342992614
"INE-1{}4179",0.390458584227426,0.843735384077261,0.923834342992614
"Upf1",0.390458584227426,0.843735384077261,0.923834342992614
"CG32706",0.390458584227426,0.843735384077261,0.923834342992614
"arg",0.390458584227426,0.843735384077261,0.923834342992614
"Transpac{}156",0.390458584227426,0.843735384077261,0.923834342992614
"roo{}142",0.390458584227426,0.843735384077261,0.923834342992614
"Rab39",0.390458584227426,0.843735384077261,0.923834342992614
"CG11655",0.390458584227426,0.843735384077261,0.923834342992614
"297{}109",0.390458584227426,0.843735384077261,0.923834342992614
"INE-1{}4180",0.390458584227426,0.843735384077261,0.923834342992614
"Prosalpha4",0.390458584227426,0.843735384077261,0.923834342992614
"Ivk{}206",0.390458584227426,0.843735384077261,0.923834342992614
"RunxB",0.390458584227426,0.843735384077261,0.923834342992614
"CG4660",0.390458584227426,0.843735384077261,0.923834342992614
"CG5004",0.390458584227426,0.843735384077261,0.923834342992614
"Sdic4",0.390458584227426,0.843735384077261,0.923834342992614
"Quasimodo{}189",0.390458584227426,0.843735384077261,0.923834342992614
"INE-1{}3269",0.390458584227426,0.843735384077261,0.923834342992614
"CG17717",0.390458584227426,0.843735384077261,0.923834342992614
"rictor",0.390458584227426,0.843735384077261,0.923834342992614
"CG1662",0.390458584227426,0.843735384077261,0.923834342992614
"CG34325",0.390458584227426,0.843735384077261,0.923834342992614
"Vps4",0.390458584227426,0.843735384077261,0.923834342992614
"lncRNA:CR43496",0.390458584227426,0.843735384077261,0.923834342992614
"Cp7Fc",0.390458584227426,0.843735384077261,0.923834342992614
"roo{}123",0.390458584227426,0.843735384077261,0.923834342992614
"ttm50",0.390458584227426,0.843735384077261,0.923834342992614
"frma",0.390458584227426,0.843735384077261,0.923834342992614
"CG11158",0.390458584227426,0.843735384077261,0.923834342992614
"rover{}6574",0.390458584227426,0.843735384077261,0.923834342992614
"5.8SrRNA-Psi:CR45849",0.390458584227426,0.843735384077261,0.923834342992614
"IntS14",0.388919833616464,0.843773322136624,0.923834342992614
"tomboy40",0.38895679588399,0.843781555660982,0.923834342992614
"endos",0.390135495544262,0.8438067246114,0.923834342992614
"Nrt",0.390032363375011,0.843822385052745,0.923834342992614
"ICA69",0.390007122595269,0.843825691030761,0.923834342992614
"CG15111",0.390004383182526,0.843826037353709,0.923834342992614
"cnk",0.389223768330328,0.843827490047702,0.923834342992614
"CG10425",0.389987199612017,0.843828153978014,0.923834342992614
"CG14883",0.389235991652463,0.843829025672895,0.923834342992614
"CG8520",0.389240133634917,0.843829534793527,0.923834342992614
"CG8188",0.389284683175064,0.843831706176933,0.923834342992614
"mio",0.389948856571523,0.843833487803867,0.923834342992614
"nudE",0.38930508424428,0.843836774829638,0.923834342992614
"CG8004",0.389309094866383,0.843837176103424,0.923834342992614
"CG7656",0.389894708420835,0.843838980673519,0.923834342992614
"Rgk2",0.389888012217069,0.84383959378154,0.923834342992614
"CG4658",0.389885896792633,0.843839784441802,0.923834342992614
"CG9399",0.389395738130467,0.843841993502947,0.923834342992614
"Haspin",0.389859702131909,0.843842024776969,0.923834342992614
"peng",0.389844138823347,0.8438420353067,0.923834342992614
"CG4119",0.389369799444226,0.843842600213909,0.923834342992614
"Bdbt",0.389390314856874,0.843844158051824,0.923834342992614
"bwa",0.389826351884024,0.843844554069699,0.923834342992614
"Cr1a{}667",0.389798147831996,0.843845076100845,0.923834342992614
"hoe2",0.389805032432398,0.843845981187911,0.923834342992614
"asRNA:CR45126",0.389743188350409,0.843847800295852,0.923834342992614
"kin17",0.3897429937911,0.843849291072838,0.923834342992614
"CG14947",0.389479838943522,0.843849331454078,0.923834342992614
"Arfip",0.389669502682592,0.843849895819477,0.923834342992614
"ifc",0.389570964998647,0.843849904274039,0.923834342992614
"Gadd45",0.389725541030259,0.843849995832064,0.923834342992614
"KrT95D",0.389600654923775,0.843850238739196,0.923834342992614
"CG4743",0.389515695584141,0.843850663215258,0.923834342992614
"Smyd3",0.389522266840257,0.843850861430739,0.923834342992614
"Daao1",0.389542753356986,0.843851388287277,0.923834342992614
"CG42240",0.389552526062604,0.843851591033623,0.923834342992614
"Ac3",0.389668620724433,0.843851602575231,0.923834342992614
"CG12769",0.389666635021117,0.843851639498861,0.923834342992614
"Rpp25",0.389625241742775,0.843852115248237,0.923834342992614
"CG9636",0.389597872388668,0.843852121500272,0.923834342992614
"CCT4",0.18119225720017,0.844012408087412,0.923834342992614
"Vps20",0.37669049845626,0.844140652018634,0.923834342992614
"cyp33",0.365795543368929,0.844469293137049,0.923834342992614
"mRpL20",0.0965549986517407,0.844519728045905,0.923834342992614
"HeT-A{}6278",0.372889217987309,0.84461734058121,0.923834342992614
"lncRNA:noe",0.000744166314407831,0.845095836953169,0.923834342992614
"glec",0.194304570822524,0.845129149496465,0.923834342992614
"RpS29",0.0138787514541123,0.845587294296996,0.923834342992614
"RpS18",0.0353734642725763,0.845675669601733,0.923834342992614
"Nurf-38",0.082950070807083,0.845848138744776,0.923834342992614
"asRNA:CR46139",0.366501200859942,0.846250177033637,0.923834342992614
"mahe",0.00368456946046082,0.846513094348289,0.923834342992614
"CG13594",0.0591290448146536,0.84667806479252,0.923834342992614
"hopper{}82",0.366747123645571,0.846840073095301,0.923834342992614
"CG9471",0.181174776895942,0.846864003076445,0.923834342992614
"CG7191",0.383605095977594,0.84754049630004,0.923834342992614
"CG11317",0.181309012815256,0.847698214444428,0.923834342992614
"BCL7-like",0.352795174195948,0.84857037218993,0.923834342992614
"Eps-15",0.215639357487533,0.848893738030437,0.923834342992614
"loco",0.0828912383251971,0.848963410567188,0.923834342992614
"Sh",0.000767604511887459,0.849091801426367,0.923834342992614
"tmod",0.375211622212969,0.849304664970246,0.923834342992614
"Pp2A-29B",0.0479250554855926,0.849472373431117,0.923834342992614
"Task7",0.369458606722585,0.849540258094908,0.923834342992614
"EndoA",0.0482909075103146,0.849643748588959,0.923834342992614
"Brd7-9",0.183011223650122,0.850944431324943,0.923834342992614
"kis",0.0213758831695645,0.851162968026928,0.923834342992614
"Mrgn1",0.373992787484275,0.85154635863217,0.923834342992614
"e(y)3",0.0459749286174384,0.851659389681929,0.923834342992614
"MFS17",0.179323324386369,0.851817602823392,0.923834342992614
"sba",0.313916946370663,0.851833058828204,0.923834342992614
"hth",0.000554118025811039,0.852196832533169,0.923834342992614
"CG17715",0.179436547097659,0.852715133860851,0.923834342992614
"Mdh1",0.0462888079375478,0.853049272177392,0.923834342992614
"mura",0.0139622610751697,0.853176571639844,0.923834342992614
"phtf",0.0220550688038704,0.853198351792631,0.923834342992614
"Paf-AHalpha",0.376531550295935,0.853391953929825,0.923834342992614
"usp",0.377592394743788,0.853624467816357,0.923834342992614
"Polr2G",0.371340874862513,0.853740601286313,0.923834342992614
"wnd",0.376834733295086,0.853745877601895,0.923834342992614
"CG6665",0.376553239997869,0.85375085915411,0.923834342992614
"robo3",0.178389046952421,0.853763834634117,0.923834342992614
"sov",0.376684764563838,0.853764934229867,0.923834342992614
"MCU",0.371791913281536,0.854100913820398,0.923834342992614
"R2{}RR48361",0.376715324440989,0.85415832891073,0.923834342992614
"CG34180",0.37653832963519,0.854211385602128,0.923834342992614
"lin-52",0.177482690269712,0.854217197280568,0.923834342992614
"CG1907",0.376327245818371,0.854237349151118,0.923834342992614
"CG12118",0.376144186886771,0.854252595342993,0.923834342992614
"alpha-Man-IIb",0.376535431827241,0.854287420432336,0.923834342992614
"Psf3",0.372265820124033,0.854411074017306,0.923834342992614
"osp",0.376528151454,0.854459083718519,0.923834342992614
"CG15432",0.37652750623793,0.854472960186225,0.923834342992614
"wac",0.376525940264447,0.854505733385194,0.923834342992614
"SdhB",0.376215446156937,0.85450935925881,0.923834342992614
"Kdm3",0.376523767590353,0.85454907874729,0.923834342992614
"CG9853",0.376522635027654,0.8545706941232,0.923834342992614
"cdm",0.376521871705749,0.854584883667434,0.923834342992614
"babo",0.376515658299064,0.854689037748617,0.923834342992614
"CG6712",0.376515658299064,0.854689037748686,0.923834342992614
"aub",0.376515658299064,0.854689037748686,0.923834342992614
